Frame,Right Hand x,Right Hand y,Right Hand z,Left Hand x,Left Hand y,Left Hand z,class
30191,-0.56857334,0.879096637,1.199720275,,,,0
30192,0.055937412,0.774609051,0.955181947,,,,0
30193,-0.289794103,0.643360595,1.885079676,,,,0
30194,0.509220967,0.326054404,2.976396113,,,,0
30195,-0.201620464,-0.389896915,2.567587317,,,,0
30196,0.691377744,-0.779589437,1.937752235,,,,0
30197,1.069315048,-0.639238996,1.473095673,,,,0
30198,0.57708737,-1.151669133,0.342131474,,,,0
30199,0.533018554,-0.297530617,0.229818175,,,,0
30200,0.259047597,0.146341514,-0.369087751,,,,0
30201,-1.023009355,0.100801301,-0.794632913,,,,0
30202,-1.132937707,0.14150345,-0.50117837,,,,0
30203,-0.261025521,-0.072064506,-0.517180108,,,,0
30204,0.317463958,-1.281816692,-0.94115878,,,,0
30205,0.141233437,-2.317628628,-1.104603104,,,,0
30206,-0.176844044,-2.561346546,-1.808578094,,,,0
30207,-0.582182268,-1.973475235,-2.177119411,,,,0
30208,-0.489850308,-1.335051952,-1.52986122,,,,0
30209,-0.088977418,-0.663991201,-0.5262042,,,,0
30210,0.10806809,-0.1748235,0.772999447,,,,0
30211,0.158782107,-0.301858313,1.409404313,,,,0
30212,0.3240703,-0.688057239,1.887194584,,,,0
30213,0.438750235,-0.880764926,1.97325096,,,,0
30214,0.684409851,-1.022658916,1.591742385,,,,0
30215,0.861938969,-0.580865356,1.26617305,,,,0
30216,0.924096451,0.202888035,0.704940878,,,,0
30217,0.650849304,0.147111434,0.478637251,,,,0
30218,0.512265106,0.168373407,-0.253405999,,,,0
30219,0.462524236,0.600327147,-0.459473989,,,,0
30220,0.286151224,0.786509792,0.073196791,,,,0
30221,-0.000896156,0.781397491,0.290049644,,,,0
30222,-0.233397157,0.870461836,0.451520718,,,,0
30223,-0.027561512,0.707279961,0.601806528,,,,0
30224,0.207162268,-0.17778437,0.254601826,,,,0
30225,-0.006226522,-0.835684445,-0.200005493,,,,0
30226,0.301192098,-0.469197626,0.088216826,,,,0
30227,0.487624504,0.382658747,0.449677582,,,,0
30228,0.220226414,1.006021527,1.064432663,,,,0
30229,-0.422819339,1.597952322,1.272282302,,,,0
30230,-0.852455205,1.193695414,1.604319959,,,,0
30231,-1.147764888,0.466417716,1.576463871,,,,0
30232,-0.910470859,0.010141037,1.474758184,,,,0
30233,-0.682408113,-0.55079511,1.122518968,,,,0
30234,-0.644619127,-0.72379195,0.682588455,,,,0
30235,-0.306154749,-0.960358336,0.239906827,,,,0
30236,0.035846784,-0.574445911,0.404342593,,,,0
30237,-0.161418248,-0.441663576,0.758336925,,,,0
30238,0.116772046,-0.290503501,0.850136537,,,,0
30239,0.358008423,0.142021552,0.391403797,,,,0
30240,0.097095794,-0.029096945,-0.038327626,,,,0
30241,0.066260687,-0.338942679,0.428241299,,,,0
30242,0.587144947,-0.609668098,1.038735667,,,,0
30243,0.859120459,-0.485824784,1.243110058,,,,0
30244,1.325819219,-0.087940332,0.377153346,,,,0
30245,1.890153782,0.833523578,-0.221468427,,,,0
30246,2.952254389,1.423886188,0.136768192,,,,0
30247,2.883228723,1.392505215,2.69700777,,,,0
30248,2.19556736,0.221213122,2.860043835,,,,0
30249,0.666432115,-0.55591643,2.880769313,,,,0
30250,-0.260909414,-0.747509694,2.014852025,,,,0
30251,-0.989968336,-0.58592311,0.729894827,,,,0
30252,-0.068881986,-0.5745866,0.672966076,,,,0
30253,1.57425774,-0.55605178,1.507435482,,,,0
30254,2.305320141,-1.195071939,1.808086383,,,,0
30255,2.033262249,-0.271641584,2.362518102,,,,0
30256,2.038678305,0.486478466,3.368420617,,,,0
30257,0.832739442,-0.24276332,5.57151645,,,,0
30258,-0.921628552,-2.323667329,5.331685149,,,,0
30259,-3.65637273,-2.990372789,5.697807511,,,,0
30260,-4.958625837,-1.591192297,5.572746192,,,,0
30261,-4.724111023,0.20892268,6.111645672,,,,0
30262,-3.589145599,-0.354553661,5.494630587,,,,0
30263,-3.708737235,-1.0334222,4.231331162,,,,0
30264,-3.633057352,-2.371975579,4.252899277,,,,0
30265,-3.171049755,-1.383606495,3.769346961,,,,0
30266,-1.513307825,-0.964984421,3.973781699,,,,0
30267,-0.685472806,-2.5650405,2.468408454,,,,0
30268,-3.194907835,-3.726704578,-0.333196264,,,,0
30269,-5.764433855,-3.077621001,-2.695437543,,,,0
30270,-4.336426847,-3.734945267,-3.770660325,,,,0
30271,-1.634346977,-2.09950615,-4.104148835,,,,0
30272,-1.177037918,-1.733348061,-4.164341505,,,,0
30273,-1.449283795,-2.227166902,-5.707052744,,,,0
30274,-2.734089212,-2.174290614,-6.967717981,,,,0
30275,-4.16143872,-1.245621555,-5.192959347,,,,0
30276,-4.391764343,-1.204447701,-3.350009551,,,,0
30277,-4.024768909,-2.127879885,-3.04365599,,,,0
30278,-4.059440724,-2.041202765,-3.247933349,,,,0
30279,-4.038933993,-0.861892906,-4.429599921,,,,0
30280,-4.244358455,-0.348574177,-5.953463206,,,,0
30281,-4.463079817,-0.671166924,-6.047770365,,,,0
30282,-3.760085005,-0.280173295,-4.686098256,,,,0
30283,-1.117350085,-0.1281324,-4.704734746,,,,0
30284,2.472063192,0.557010102,-8.166237826,,,,0
30285,2.279853753,1.23625682,-10.67076834,,,,0
30286,-0.189526994,3.220065437,-7.151851493,,,,0
30287,3.314044624,3.68549043,-3.922031396,,,,0
30288,5.460954838,0.487257947,-5.033941346,,,,0
30289,8.068184452,-1.848911145,-5.579554334,,,,0
30290,7.67874278,-2.129317977,-3.807616077,,,,0
30291,5.018230246,1.457350334,-1.26273682,,,,0
30292,4.11499639,0.43166899,3.037612286,,,,0
30293,5.121833264,0.971380511,3.347122411,,,,0
30294,4.66557561,0.936648415,1.854393385,,,,0
30295,3.524482257,0.580898599,0.744573914,,,,0
30296,1.711369061,-0.512694151,-0.676763213,,,,0
30297,0.349759228,0.407949366,-0.296653129,,,,0
30298,-0.820260231,0.721987325,-0.727782424,,,,0
30299,0.171655536,1.456641118,-1.567299412,,,,0
30300,-1.981699158,3.166238066,-4.508608668,,,,0
30301,-0.763501486,6.073073786,-4.979671247,,,,0
30302,-3.94654306,10.29814069,-8.75080628,,,,0
30303,-0.290982756,12.08595969,-6.240102966,,,,0
30304,-0.15128695,1.20140074,-2.369839275,,,,0
30305,2.298982401,-0.768247081,-4.864392331,,,,0
30306,5.850957227,-2.697110576,-5.690497504,,,,0
30307,7.505170638,-15.79106388,9.306297048,,,,0
30308,5.092012835,-31.15063879,38.06845102,,,,0
30309,6.856998339,-3.21595317,10.68862961,,,,0
30310,8.117386995,5.876586988,8.679150906,,,,0
30311,7.232400003,3.559834057,3.480716809,,,,0
30312,5.658326624,2.354282375,2.327533172,,,,0
30313,3.499925721,-0.88115316,6.364069268,,,,0
30314,3.313043227,-2.817061896,9.397819342,,,,0
30315,2.572417539,0.799912968,3.59322432,,,,0
30316,-0.201560995,1.354447664,-4.734842814,,,,0
30317,-0.711876209,1.010089304,-8.17513551,,,,0
30318,-2.459005025,0.490296917,-10.31619149,,,,0
30319,-1.775916513,-0.688956558,-12.45792463,,,,0
30320,-3.483740216,-0.39324542,-11.99889197,,,,0
30321,-2.967940553,2.712601912,-6.82114319,,,,0
30322,0.046806714,2.24227862,-2.297308564,,,,0
30323,1.095883911,1.120880092,-0.948688633,,,,0
30324,2.391103606,-0.792746753,-1.387741927,,,,0
30325,0.421364024,0.330842212,-0.407490087,,,,0
30326,2.954242003,1.466355491,1.773959287,,,,0
30327,2.612538271,0.627794628,3.680226625,,,,0
30328,4.257021045,-0.60632834,2.150577057,,,,0
30329,2.828584371,-2.26286619,-2.763868333,,,,0
30330,2.047858645,-1.076850505,-2.985181715,,,,0
30331,-3.36310315,3.808520446,-4.083286772,,,,0
30332,-9.199193402,4.219012715,-3.272315428,,,,0
30333,-17.57805135,6.514903846,-7.268537329,,,,0
30334,-16.70921141,1.207246478,-6.023287955,,,,0
30335,-10.38091634,-1.084506564,0.792597704,,,,0
30336,0.611567143,-2.190204405,6.896127379,,,,0
30337,7.837428988,-6.056080833,8.36639328,,,,0
30338,12.66855152,-6.912137351,9.849473231,,,,0
30339,9.917435714,-1.929598684,4.008898267,,,,0
30340,7.948429563,-1.116656214,-0.308376331,,,,0
30341,2.095217394,2.260260671,0.512450892,,,,0
30342,-16.34420035,13.00319404,-4.060132897,,,,0
30343,1.376480112,-4.634051321,0.93219727,,,,0
30344,0.029964677,-1.37973821,1.280038493,,,,0
30345,-7.793092299,5.043627445,-1.685677943,,,,0
30346,-12.53880158,8.416619517,-4.721401435,,,,0
30347,-13.71208676,6.337770933,-7.159569557,,,,0
30348,-9.354080132,-0.564629273,-6.998849823,,,,0
30349,-8.389993535,-2.107037304,-3.462728889,,,,0
30350,-6.641556093,-1.393655837,-10.95792153,,,,0
30351,-25.30215221,11.91588958,-17.44150436,,,,0
30352,10.63444623,-7.361037549,3.442238492,,,,0
30353,22.03160602,-12.98784178,17.6860558,,,,0
30354,25.58710891,-15.34930541,21.92638539,,,,0
30355,18.07730007,-12.47889614,11.5607218,,,,0
30356,-1.182698001,-1.897776725,-1.021121927,,,,0
30357,-0.256877853,3.457103867,-2.624079318,,,,0
30358,4.89312684,2.031683995,2.321482337,,,,0
30359,9.95390787,-0.813260697,1.874294875,,,,0
30360,10.35876859,-2.402406629,4.19052037,,,,0
30361,9.212086655,-2.931359754,5.495869749,,,,0
30362,7.443658124,-2.728900572,5.801264925,,,,0
30363,5.627933365,-2.386993637,2.666158507,,,,0
30364,2.150611275,-1.849386633,-3.685794595,,,,0
30365,-2.634678909,-2.678267843,-0.500574035,,,,0
30366,-0.629693746,-4.996083904,-3.237339908,,,,0
30367,0.95010162,-8.161429988,-1.087514097,,,,0
30368,-1.915126582,-4.02376118,-1.663206578,,,,0
30369,-2.859820303,-3.251389765,-2.9415804,,,,0
30370,-4.897253037,-0.318937152,-3.320134119,,,,0
30371,-8.707670399,5.236997114,0.395195472,,,,0
30372,-6.721117157,5.441295423,0.014088878,,,,0
30373,-5.35973312,4.857388104,-0.087217518,,,,0
30374,-3.610137206,4.661818978,-0.709359341,,,,0
30375,-2.032413341,3.537345253,-0.522526482,,,,0
30376,-0.038530972,3.418666511,0.548032104,,,,0
30377,-1.152212832,4.804967892,0.367547028,,,,0
30378,-4.387296067,5.530521145,0.151039117,,,,0
30379,-5.733099897,5.289992664,-1.150948754,,,,0
30380,-6.90478742,4.199496706,-2.346001565,,,,0
30381,-7.18758748,3.596524668,-1.8064289,,,,0
30382,-6.575909289,1.743352061,-1.483345574,,,,0
30383,-3.910468681,1.63225573,-1.171205703,,,,0
30384,-2.565070959,1.201148533,-2.147956896,,,,0
30385,-1.240756501,0.100747095,-2.341838862,,,,0
30386,1.076771373,0.179809197,-0.957844456,,,,0
30387,3.09920555,2.594658241,1.129698703,,,,0
30388,0.713639799,5.731537385,2.10793564,,,,0
30389,-0.52575844,4.27209832,0.664192641,,,,0
30390,-1.065883296,3.278107186,-0.205984091,,,,0
30391,-2.651961372,3.224310982,-0.314173396,,,,0
30392,-2.478016049,1.554169772,-2.476055534,,,,0
30393,-3.37316846,0.243068878,-3.426304965,,,,0
30394,-2.876945334,2.003931646,-2.85845916,,,,0
30395,-2.790259367,3.057503222,-4.145677727,,,,0
30396,-2.858877517,1.910398062,-3.621367166,,,,0
30397,-1.190759944,0.347259,-1.48622092,,,,0
30398,-1.81607451,-0.401732908,0.833987754,,,,0
30399,-4.938159386,2.887117058,0.497332126,,,,0
30400,-1.174136636,2.678436879,-3.535610889,,,,0
30401,-1.712787794,-0.80599014,-5.917818867,,,,0
30402,-3.788764917,1.570254338,-9.087476577,,,,0
30403,10.06093113,-6.548399258,8.886320695,,,,0
30404,-2.448077329,-7.435536718,-5.300120032,,,,0
30405,29.1632419,-21.46336333,26.98787942,,,,0
30406,6.542052519,-6.764707037,-4.560639094,,,,0
30407,-5.309570066,0.765194738,-5.819357069,,,,0
30408,1.974700807,8.667863075,-2.280874778,,,,0
30409,6.106384245,6.433459281,-1.682425192,,,,0
30410,8.074831606,2.398144361,-0.394301336,,,,0
30411,3.208259532,2.456711855,-3.307766797,,,,0
30412,0.988838975,0.002652462,-2.516538557,,,,0
30413,0.499211355,-1.045634303,0.150582839,,,,0
30414,4.263875915,-7.255417609,6.939233292,,,,0
30415,2.933914709,-14.04617713,5.593062553,,,,0
30416,-16.85492875,-12.1897387,-0.334502556,,,,0
30417,-1.86521136,-7.95911464,14.02898725,,,,0
30418,-2.532877877,-1.905006488,6.844916461,,,,0
30419,-0.712954029,-0.555791046,7.201862203,,,,0
30420,-2.841811344,0.303059436,2.797159116,,,,0
30421,-2.37771591,-1.798713776,2.447805125,,,,0
30422,-1.62170736,-1.079427534,1.071102005,,,,0
30423,-0.823442024,-1.094396815,-0.072123043,,,,0
30424,-0.554455827,0.796759909,-2.206363058,,,,0
30425,-0.292083744,2.957629344,-3.345154728,,,,0
30426,-0.012794103,4.653930378,-4.753503471,,,,0
30427,-0.74140501,5.865127986,-4.504479609,,,,0
30428,0.183122956,5.180468155,-7.431183764,,,,0
30429,-1.394490426,4.001869349,-6.731902166,,,,0
30430,-0.652644822,2.891148603,-6.967976937,,,,0
30431,1.364655699,3.842450056,-6.230680888,,,,0
30432,5.463526625,1.549559791,-7.248067649,,,,0
30433,3.548904253,-1.585510852,0.241002415,,,,0
30434,12.08551037,-8.217745457,6.603907814,,,,0
30435,2.36549116,-10.96317727,1.199221517,,,,0
30436,-4.864654922,-9.697534576,5.369054166,,,,0
30437,0.632203676,-11.22956976,4.056295614,,,,0
30438,-3.343199677,-9.920113439,14.84269611,,,,0
30439,-3.445297426,-3.955461447,11.00858419,,,,0
30440,-1.798683359,0.201891751,7.742040659,,,,0
30441,-0.618720864,3.602763182,3.44040774,,,,0
30442,-0.893681164,6.539211785,2.059051868,,,,0
30443,-3.082265549,7.255237274,2.254636868,,,,0
30444,5.237052378,-0.654320839,6.74299098,,,,0
30445,9.371129749,-0.677549362,4.382215741,,,,0
30446,8.758070327,0.83907431,0.114820799,,,,0
30447,6.120276686,1.887378139,-1.6764598,,,,0
30448,3.968590472,1.850546445,-2.956906476,,,,0
30449,2.896862265,2.245900269,-3.542853844,,,,0
30450,2.500983659,3.053259127,-2.900339183,,,,0
30451,1.936592285,3.311309919,-2.512035885,,,,0
30452,1.088526711,3.349814375,-2.899155956,,,,0
30453,-1.236540623,2.987693317,-3.255258912,,,,0
30454,-3.479904422,2.887186374,-3.887695452,,,,0
30455,-5.196891586,3.014905806,-4.397667198,,,,0
30456,-6.02646542,3.715189104,-5.335362893,,,,0
30457,-6.821405217,3.866135894,-6.149625255,,,,0
30458,-6.847587124,3.314208545,-4.670063237,,,,0
30459,-6.163485578,2.642276667,-2.643166496,,,,0
30460,-5.463389884,1.910789505,-0.717974688,,,,0
30461,-3.780320456,-0.742680457,1.107232079,,,,0
30462,-1.471503562,-3.260082424,3.612399201,,,,0
30463,-1.733927264,-3.02759327,5.643147676,,,,0
30464,-2.227147029,2.929476902,5.5603175,,,,0
30465,-1.267870765,9.05822327,-7.702075998,,,,0
30466,-9.580551669,14.93590053,-10.88154326,,,,0
30467,-5.984776426,14.14850801,3.001267044,,,,0
30468,8.635579152,6.550413333,9.234159543,,,,0
30469,10.79588056,2.281494929,2.098611789,,,,0
30470,7.046999085,2.614989632,5.28608178,,,,0
30471,9.927034365,-6.155985049,9.404794,,,,0
30472,1.071095458,9.934506172,5.514301066,,,,0
30473,5.038710674,-7.46220102,3.009128504,,,,0
30474,-2.489965094,-4.755882359,0.308891076,,,,0
30475,-2.092983914,-13.28430174,-3.611977959,,,,0
30476,-4.701581292,-14.95096513,1.436914667,,,,0
30477,-1.057219437,-2.725288436,-2.614857435,,,,0
30478,-7.207290476,-9.899646496,-4.082699143,,,,0
30479,-1.484005506,-3.013064072,-4.769559496,,,,0
30480,-3.764651256,-0.615882743,-5.094093035,,,,0
30481,-0.219391133,-2.215074449,-3.789544177,,,,0
30482,1.114251192,-3.402447939,-2.532282394,,,,0
30483,2.027780179,-6.493923323,-1.446973205,,,,0
30484,0.899329415,-7.747192846,2.067784152,,,,0
30485,2.332452635,-11.50890225,4.241365124,,,,0
30486,2.511318224,-6.662935065,2.162267941,,,,0
30487,2.619659785,-9.026375066,-5.219962378,,,,0
30488,-0.966566594,6.397346817,-3.579081448,,,,0
30489,-4.220900361,5.586176622,-3.173338051,,,,0
30490,-8.735123885,-0.556514406,-2.257649131,,,,0
30491,-9.863417564,-5.817377896,-1.803252993,,,,0
30492,-11.40872717,-4.627320642,-2.446785666,,,,0
30493,-12.31983368,-0.831508182,-1.468080678,,,,0
30494,-11.1899862,4.441854451,1.892895058,,,,0
30495,-7.079620033,9.18128899,0.200035829,,,,0
30496,-7.752984049,12.11678016,-3.151612387,,,,0
30497,-7.609708343,13.78553213,-2.781957949,,,,0
30498,-2.962415413,15.05905575,-3.994514123,,,,0
30499,1.0435379,12.09652281,-4.637974553,,,,0
30500,5.715290643,8.319641231,-0.836608685,,,,0
30501,11.17993944,3.694053301,-0.226888083,,,,0
30502,11.33503726,-6.188293335,-1.76626191,,,,0
30503,11.2552249,-2.917177038,-5.741732749,,,,0
30504,5.00867509,-16.78517885,14.91651095,,,,0
30505,7.522372794,-10.34632165,14.60534548,,,,0
30506,5.679183144,-8.633232394,19.88295835,,,,0
30507,3.943488054,2.678357768,6.89146963,,,,0
30508,4.858318026,1.940561271,-0.192695431,,,,0
30509,1.782149944,-5.24965378,-1.746077574,,,,0
30510,4.191189658,-5.250154635,1.889062569,,,,0
30511,3.757950795,-1.629940701,0.735339843,,,,0
30512,5.244905088,0.920135505,-1.020730493,,,,0
30513,4.443755227,3.61232539,-2.735687077,,,,0
30514,2.601280234,0.973085256,-4.274794694,,,,0
30515,0.546498865,-0.560050914,-5.814166795,,,,0
30516,-2.471975311,-4.221762177,-7.358335976,,,,0
30517,-1.842756353,-3.920852672,-4.795478485,,,,0
30518,2.667477492,-0.153279774,-6.575571481,,,,0
30519,-0.775266779,-2.709603358,-9.292047773,,,,0
30520,0.547808436,-5.188398594,-10.1776644,,,,0
30521,1.936484992,-5.724637162,-11.36644709,,,,0
30522,0.069987483,-5.34808007,-11.91056293,,,,0
30523,-2.092758923,-5.154505838,-6.580449137,,,,0
30524,4.160658733,-3.215680852,-17.58549019,,,,0
30525,-7.606038624,3.047164948,-4.701770931,,,,0
30526,-8.279291039,5.591107681,-4.212705661,,,,0
30527,-5.304187926,2.946274825,0.490837068,,,,0
30528,-1.563481624,2.599344911,4.593376694,,,,0
30529,3.368045219,5.51864785,10.37836867,,,,0
30530,10.02951046,6.166775931,8.103665485,,,,0
30531,9.301585084,10.13792677,8.77507643,,,,0
30532,10.18140582,10.83676897,8.531017328,,,,0
30533,10.85908422,7.471284047,5.461085191,,,,0
30534,6.294554423,6.68782928,2.807809615,,,,0
30535,3.398430722,5.594788863,3.521656149,,,,0
30536,-3.979102376,7.513980703,4.127242335,,,,0
30537,-5.244026273,-13.5073432,7.876135664,,,,0
30538,-5.999109042,-8.623119666,4.31119387,,,,0
30539,-4.020621852,16.37833195,-7.667538249,,,,0
30540,42.95580368,53.40365126,1.453251867,,,,0
30541,-1.684194952,-18.11771563,16.27805576,,,,0
30542,-36.17078584,-59.05179582,29.84608785,,,,0
30543,-27.4186878,-27.28719639,20.3220992,,,,0
30544,-16.75651843,-10.21165539,7.239822687,,,,0
30545,-18.05190923,-3.157209535,3.256934665,,,,0
30546,-15.1770695,-6.320700632,3.802122462,,,,0
30547,-9.415034906,-4.822322392,1.609963893,,,,0
30548,-6.382501903,-0.417512677,-1.062584225,,,,0
30549,-1.683552322,1.375536891,-1.272091312,,,,0
30550,1.529023727,4.478779686,-2.253933325,,,,0
30551,2.229065345,10.09500613,0.405510965,,,,0
30552,1.953398623,14.79788731,1.172657892,,,,0
30553,0.140916488,14.97300849,-0.27483098,,,,0
30554,-0.912017427,11.67873282,-1.902165047,,,,0
30555,-1.007944688,8.680284546,-3.856143252,,,,0
30556,-2.330370475,6.72327515,-4.901528484,,,,0
30557,-3.172796723,4.619571515,-6.373572632,,,,0
30558,-3.464450168,1.78614782,-8.940649808,,,,0
30559,-5.062363228,-0.440042793,-7.932598094,,,,0
30560,-6.219191446,1.606085783,-6.366686693,,,,0
30561,-4.142622692,1.253366421,-6.470418693,,,,0
30562,-4.5058465,1.445570547,-9.906497069,,,,0
30563,18.20845185,-9.874727851,7.723982991,,,,0
30564,11.01992842,-1.064806671,6.13777217,,,,0
30565,10.7038512,-5.921066706,3.121109848,,,,0
30566,25.60023726,-23.30337259,14.70091857,,,,0
30567,11.2786754,-8.985263732,5.04971614,,,,0
30568,1.981801025,7.079347571,-1.461070008,,,,0
30569,1.870059154,6.587536129,-2.103394062,,,,0
30570,6.069714742,-0.748777229,1.924255672,,,,0
30571,4.154004063,1.411593321,0.203769969,,,,0
30572,5.037102906,2.410882549,-2.378622273,,,,0
30573,3.02296333,2.140915887,-5.878215939,,,,0
30574,4.429447723,-0.521268863,-2.693482673,,,,0
30575,3.510814571,3.1701769,1.558152683,,,,0
30576,-2.183108112,3.503525597,0.342766058,,,,0
30577,-1.285058661,1.748328434,4.211143543,,,,0
30578,-1.491096165,2.126662445,2.765475566,,,,0
30579,-3.698169497,-0.372916758,1.546241721,,,,0
30580,-6.348609376,-0.702785182,3.913509797,,,,0
30581,-2.615322738,-1.146580731,3.950497877,,,,0
30582,-1.984923516,2.719464499,0.007576614,,,,0
30583,0.996202681,-2.927386171,0.811469406,,,,0
30584,1.145279224,-1.930332657,0.194024502,,,,0
30585,2.65992394,-0.34361318,1.243411922,,,,0
30586,2.064488956,2.113938732,-4.258401783,,,,0
30587,2.847838235,0.485358395,-5.257329442,,,,0
30588,4.036545485,0.866652421,-3.774902163,,,,0
30589,3.02406055,1.998319147,-6.05062409,,,,0
30590,10.97230048,1.83494809,7.449268736,,,,0
30591,3.803015189,-0.699259984,3.836246704,,,,0
30592,0.836536832,-4.756360526,10.3436593,,,,0
30593,2.164266671,-5.463113262,5.184492102,,,,0
30594,-7.196246227,-1.050319453,-8.240176153,,,,0
30595,-4.943073918,-12.19702579,16.66669616,,,,0
30596,-33.89345712,-94.22827566,24.89568373,,,,0
30597,16.66369298,104.6265695,-94.45543382,,,,0
30598,86.06709242,93.24567145,54.90494607,,,,0
30599,27.36713233,-6.38869561,32.29500041,,,,0
30600,-58.69636967,-76.01687217,10.6461771,,,,0
30601,-49.84432865,-27.72254249,-10.14987027,,,,0
30602,-15.3904817,-8.901410846,14.21154708,,,,0
30603,-12.71864151,-8.405284037,8.644651762,,,,0
30604,-6.14071229,-7.708848719,3.64334272,,,,0
30605,-3.612774221,-1.574044256,-2.45544827,,,,0
30606,-6.816792436,-4.532648814,-0.504845829,,,,0
30607,-2.276045342,-5.166309423,0.807742056,,,,0
30608,3.090910706,-1.919337467,-2.215720827,,,,0
30609,5.17380229,1.437693057,-6.63527437,,,,0
30610,3.453207171,6.367889111,-9.832581216,,,,0
30611,-0.674072803,13.63893144,-11.63722333,,,,0
30612,-7.82542277,18.35748901,-10.52798417,,,,0
30613,-10.85897214,18.66690927,-8.826882703,,,,0
30614,-11.1080776,18.22245599,-5.028521491,,,,0
30615,-7.213342731,13.38805417,3.027706637,,,,0
30616,-1.601888427,12.39666346,5.419079863,,,,0
30617,2.094081612,16.8005175,-0.35181943,,,,0
30618,2.16787517,14.5214068,-3.654276936,,,,0
30619,3.403867112,8.225944059,-1.026386707,,,,0
30620,6.858694643,0.584829816,1.111514202,,,,0
30621,8.259116667,-4.712440103,1.888834515,,,,0
30622,7.538715961,-5.70012876,1.322190796,,,,0
30623,9.321101411,-4.407147081,-1.139172221,,,,0
30624,8.28103141,-13.737108,5.641639546,,,,0
30625,11.80502774,-13.62103658,8.109643612,,,,0
30626,5.404777971,-6.745953618,3.520310027,,,,0
30627,4.402463647,-1.792856486,-0.121572861,,,,0
30628,5.119979025,-2.265213949,-1.344034303,,,,0
30629,5.726825034,-9.96134906,2.060869715,,,,0
30630,8.040949157,-1.23670683,1.674663851,,,,0
30631,-3.966137812,-4.991411948,7.640803497,,,,0
30632,0.441482038,-0.370557564,5.798527196,,,,0
30633,-6.377690991,-4.245369997,11.15284852,,,,0
30634,10.46265677,9.062287154,-5.934508406,,,,0
30635,-16.96867571,-13.64927424,10.35258704,,,,0
30636,-7.780580056,-27.29898495,6.850246142,,,,0
30637,22.43478808,47.8802509,2.166505334,,,,0
30638,16.12302072,36.21775797,6.278383914,,,,0
30639,-13.10187335,-29.67158478,2.743156403,,,,0
30640,-16.49125685,-21.80455222,6.581831995,,,,0
30641,-11.11918231,-11.51714604,-1.267568906,,,,0
30642,-8.361066551,-5.522178656,-11.6368088,,,,0
30643,-12.0234312,0.969134809,-10.16626486,,,,0
30644,-11.17504522,0.200801307,-3.917188099,,,,0
30645,-9.587234968,-0.466893185,-1.76851765,,,,0
30646,-7.070649226,-1.309787159,-1.999982098,,,,0
30647,-5.013052857,0.185133799,-4.227131744,,,,0
30648,-5.36692044,1.356740944,-5.06252867,,,,0
30649,-4.719011928,2.76059903,-3.098754072,,,,0
30650,-2.820001397,4.364231113,-0.842062452,,,,0
30651,-1.660438398,4.345575554,1.417988185,,,,0
30652,-0.855005225,5.141746209,3.193826594,,,,0
30653,-0.475901003,7.113032786,4.281194098,,,,0
30654,-0.180820183,8.169764765,2.278192511,,,,0
30655,-0.293672804,8.148923871,1.156502616,,,,0
30656,0.040016824,7.730624011,0.690488588,,,,0
30657,-0.149449353,7.105529892,0.902563635,,,,0
30658,0.321964198,7.341897358,0.712462648,,,,0
30659,1.303441336,8.896624402,-2.276016517,,,,0
30660,-0.392332761,12.04813255,-6.840987093,,,,0
30661,-2.445150115,16.23303069,-7.737653952,,,,0
30662,-0.19439044,16.98243725,-18.30070018,,,,0
30663,7.8197352,8.233508017,-26.82687359,,,,0
30664,14.86684044,-6.478922832,-20.20085958,,,,0
30665,1.155453576,-69.76429672,11.78903202,,,,0
30666,12.26780713,-44.47979521,24.31280055,,,,0
30667,0.573180836,-6.276375056,14.10282947,,,,0
30668,13.86269241,3.881677351,2.830218379,,,,0
30669,7.848199973,9.761444439,3.486469662,,,,0
30670,6.357235806,2.253878618,4.759312438,,,,0
30671,3.70384637,-1.247626477,3.706282279,,,,0
30672,-2.669972687,3.167001223,1.348866492,,,,0
30673,-5.756987501,4.31319134,-1.584529781,,,,0
30674,-8.411456896,7.236614356,-1.332321087,,,,0
30675,-7.428416742,6.920955179,-1.394100754,,,,0
30676,-5.432619398,6.13423868,-2.176126123,,,,0
30677,-4.891159132,3.860782964,-1.832485667,,,,0
30678,-6.081589108,-0.078023182,-0.536045457,,,,0
30679,-5.733789438,-0.673811864,0.862374397,,,,0
30680,-3.328938965,-0.215747323,-0.617514652,,,,0
30681,-2.878891475,1.12277551,-2.14118271,,,,0
30682,-1.007879923,2.626983949,-2.535220956,,,,0
30683,0.393094668,3.456703244,-2.250455202,,,,0
30684,0.172172108,3.794138118,-1.140584342,,,,0
30685,1.854921877,2.391103282,-0.241913667,,,,0
30686,0.219866704,2.721847895,-0.458644864,,,,0
30687,2.888524799,-4.247818897,1.029873588,,,,0
30688,-0.076021618,-7.873330184,-1.62738921,,,,0
30689,-2.993132258,-11.60199949,2.27461943,,,,0
30690,0.654409475,-8.393103001,5.477762405,,,,0
30691,-0.240977401,1.409474502,4.995042965,,,,0
30692,-0.645412305,3.032707917,6.429949282,,,,0
30693,1.111768123,2.240603213,3.825237238,,,,0
30694,0.420092519,-1.374521244,0.758123753,,,,0
30695,2.358813497,-1.471594407,-1.231012898,,,,0
30696,2.764044866,-0.274879975,-1.731380773,,,,0
30697,2.732160255,-0.349993394,-1.007195205,,,,0
